Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
4,3,4/29/2015,9420,1264,1,1,0,0
4,2,4/28/2015,10751,1358,1,1,0,0
4,1,4/27/2015,12168,1442,1,1,0,0
4,7,4/26/2015,0,0,0,0,0,0
4,6,4/25/2015,8571,1289,1,0,0,0
4,5,4/24/2015,7175,1070,1,0,0,0
4,4,4/23/2015,7021,1050,1,0,0,0
4,3,4/22/2015,7444,1067,1,0,0,0
4,2,4/21/2015,6791,998,1,0,0,0
4,1,4/20/2015,8537,1261,1,0,0,0
4,7,4/19/2015,0,0,0,0,0,0
4,6,4/18/2015,11196,1456,1,0,0,0
4,5,4/17/2015,10025,1320,1,1,0,0
4,4,4/16/2015,9818,1298,1,1,0,0
4,3,4/15/2015,9130,1193,1,1,0,0
4,2,4/14/2015,10050,1311,1,1,0,0
4,1,4/13/2015,11303,1486,1,1,0,0
4,7,4/12/2015,0,0,0,0,0,0
4,6,4/11/2015,9494,1339,1,0,0,0
4,5,4/10/2015,7944,1181,1,0,0,1
4,4,4/9/2015,8556,1209,1,0,0,1
4,3,4/8/2015,9174,1276,1,0,0,1
4,2,4/7/2015,11354,1620,1,0,0,1
4,1,4/6/2015,0,0,0,0,b,1
4,7,4/5/2015,0,0,0,0,0,0
4,6,4/4/2015,15018,1917,1,0,0,0
4,5,4/3/2015,0,0,0,1,b,1
4,4,4/2/2015,17311,1976,1,1,0,1
4,3,4/1/2015,13731,1662,1,1,0,1
4,2,3/31/2015,14451,1724,1,1,0,1
4,1,3/30/2015,13117,1613,1,1,0,1
4,7,3/29/2015,0,0,0,0,0,0
4,6,3/28/2015,10540,1462,1,0,0,0
4,5,3/27/2015,8210,1156,1,0,0,0
4,4,3/26/2015,7369,1091,1,0,0,0
4,3,3/25/2015,6681,1024,1,0,0,0
4,2,3/24/2015,7470,1087,1,0,0,0
4,1,3/23/2015,8823,1263,1,0,0,0
4,7,3/22/2015,0,0,0,0,0,0
4,6,3/21/2015,10012,1411,1,0,0,0
4,5,3/20/2015,9421,1270,1,1,0,0
4,4,3/19/2015,9107,1228,1,1,0,0
4,3,3/18/2015,9074,1225,1,1,0,0
4,2,3/17/2015,9733,1326,1,1,0,0
4,1,3/16/2015,11977,1594,1,1,0,0
4,7,3/15/2015,0,0,0,0,0,0
4,6,3/14/2015,10105,1412,1,0,0,0
4,5,3/13/2015,8271,1150,1,0,0,0
4,4,3/12/2015,7046,1043,1,0,0,0
4,3,3/11/2015,7612,1035,1,0,0,0
4,2,3/10/2015,7637,1097,1,0,0,0
4,1,3/9/2015,8284,1159,1,0,0,0
4,7,3/8/2015,0,0,0,0,0,0
4,6,3/7/2015,10213,1412,1,0,0,0
4,5,3/6/2015,10130,1346,1,1,0,0
4,4,3/5/2015,10428,1370,1,1,0,0
4,3,3/4/2015,9881,1329,1,1,0,0
4,2,3/3/2015,11093,1407,1,1,0,0
4,1,3/2/2015,12899,1588,1,1,0,0
4,7,3/1/2015,0,0,0,0,0,0
4,6,2/28/2015,11487,1548,1,0,0,0
4,5,2/27/2015,10243,1384,1,0,0,0
4,4,2/26/2015,8080,1138,1,0,0,0
4,3,2/25/2015,8051,1113,1,0,0,0
4,2,2/24/2015,7611,1162,1,0,0,0
4,1,2/23/2015,8328,1185,1,0,0,0
4,7,2/22/2015,0,0,0,0,0,0
4,6,2/21/2015,9847,1348,1,0,0,0
4,5,2/20/2015,10421,1391,1,1,0,0
4,4,2/19/2015,9114,1264,1,1,0,0
4,3,2/18/2015,8794,1223,1,1,0,0
4,2,2/17/2015,9657,1258,1,1,0,0
4,1,2/16/2015,11092,1511,1,1,0,0
4,7,2/15/2015,0,0,0,0,0,0
4,6,2/14/2015,10274,1477,1,0,0,0
4,5,2/13/2015,8628,1261,1,0,0,0
4,4,2/12/2015,8239,1206,1,0,0,0
4,3,2/11/2015,7317,1087,1,0,0,0
4,2,2/10/2015,7914,1180,1,0,0,0
4,1,2/9/2015,8940,1255,1,0,0,0
4,7,2/8/2015,0,0,0,0,0,0
4,6,2/7/2015,10042,1398,1,0,0,0
4,5,2/6/2015,10985,1466,1,1,0,1
4,4,2/5/2015,9882,1424,1,1,0,1
4,3,2/4/2015,9571,1310,1,1,0,1
4,2,2/3/2015,11230,1429,1,1,0,1
4,1,2/2/2015,13120,1681,1,1,0,1
4,7,2/1/2015,0,0,0,0,0,0
4,6,1/31/2015,11904,1560,1,0,0,0
4,5,1/30/2015,13307,1632,1,1,0,0
4,4,1/29/2015,9614,1270,1,1,0,0
4,3,1/28/2015,8520,1227,1,1,0,0
4,2,1/27/2015,9088,1236,1,1,0,0
4,1,1/26/2015,10174,1381,1,1,0,0
4,7,1/25/2015,0,0,0,0,0,0
4,6,1/24/2015,9401,1386,1,0,0,0
4,5,1/23/2015,7638,1129,1,0,0,0
4,4,1/22/2015,7239,1073,1,0,0,0
4,3,1/21/2015,7456,1124,1,0,0,0
4,2,1/20/2015,7308,1120,1,0,0,0
4,1,1/19/2015,8825,1233,1,0,0,0
4,7,1/18/2015,0,0,0,0,0,0
4,6,1/17/2015,9655,1373,1,0,0,0
4,5,1/16/2015,9008,1228,1,1,0,0
4,4,1/15/2015,9584,1217,1,1,0,0
4,3,1/14/2015,9284,1219,1,1,0,0
4,2,1/13/2015,8851,1223,1,1,0,0
4,1,1/12/2015,11124,1431,1,1,0,0
4,7,1/11/2015,0,0,0,0,0,0
4,6,1/10/2015,10693,1466,1,0,0,0
4,5,1/9/2015,8658,1197,1,1,0,0
4,4,1/8/2015,8257,1180,1,1,0,0
4,3,1/7/2015,9024,1231,1,1,0,0
4,2,1/6/2015,10509,1348,1,1,0,0
4,1,1/5/2015,11177,1483,1,1,0,0
4,7,1/4/2015,0,0,0,0,0,0
4,6,1/3/2015,9751,1454,1,0,0,0
4,5,1/2/2015,10737,1489,1,0,0,1
4,4,1/1/2015,0,0,0,0,a,1
4,3,12/31/2014,10152,1311,1,0,0,1
4,2,12/30/2014,16860,2075,1,0,0,1
4,1,12/29/2014,13543,1759,1,0,0,1
4,7,12/28/2014,0,0,0,0,0,0
4,6,12/27/2014,12724,1693,1,0,0,0
4,5,12/26/2014,0,0,0,0,c,1
4,4,12/25/2014,0,0,0,0,c,1
4,3,12/24/2014,6551,856,1,0,0,1
4,2,12/23/2014,15839,2071,1,0,0,1
4,1,12/22/2014,14572,1878,1,0,0,1
4,7,12/21/2014,0,0,0,0,0,0
4,6,12/20/2014,13884,1741,1,0,0,0
4,5,12/19/2014,13591,1666,1,1,0,0
4,4,12/18/2014,13183,1690,1,1,0,0
4,3,12/17/2014,13087,1599,1,1,0,0
4,2,12/16/2014,12776,1581,1,1,0,0
4,1,12/15/2014,15110,1829,1,1,0,0
4,7,12/14/2014,0,0,0,0,0,0
4,6,12/13/2014,11953,1634,1,0,0,0
4,5,12/12/2014,8403,1249,1,0,0,0
4,4,12/11/2014,8522,1228,1,0,0,0
4,3,12/10/2014,8042,1157,1,0,0,0
4,2,12/9/2014,8426,1197,1,0,0,0
4,1,12/8/2014,9556,1310,1,0,0,0
4,7,12/7/2014,0,0,0,0,0,0
4,6,12/6/2014,11624,1556,1,0,0,0
4,5,12/5/2014,11831,1574,1,1,0,0
4,4,12/4/2014,10657,1350,1,1,0,0
4,3,12/3/2014,11716,1429,1,1,0,0
4,2,12/2/2014,11114,1456,1,1,0,0
4,1,12/1/2014,12359,1608,1,1,0,0
4,7,11/30/2014,0,0,0,0,0,0
4,6,11/29/2014,14052,1813,1,0,0,0
4,5,11/28/2014,13832,1649,1,1,0,0
4,4,11/27/2014,10512,1344,1,1,0,0
4,3,11/26/2014,10083,1291,1,1,0,0
4,2,11/25/2014,11402,1430,1,1,0,0
4,1,11/24/2014,12053,1541,1,1,0,0
4,7,11/23/2014,0,0,0,0,0,0
4,6,11/22/2014,10552,1509,1,0,0,0
4,5,11/21/2014,8319,1217,1,0,0,0
4,4,11/20/2014,7866,1184,1,0,0,0
4,3,11/19/2014,7898,1161,1,0,0,0
4,2,11/18/2014,8331,1155,1,0,0,0
4,1,11/17/2014,9376,1299,1,0,0,0
4,7,11/16/2014,0,0,0,0,0,0
4,6,11/15/2014,11185,1512,1,0,0,0
4,5,11/14/2014,9790,1337,1,1,0,0
4,4,11/13/2014,10102,1355,1,1,0,0
4,3,11/12/2014,9340,1306,1,1,0,0
4,2,11/11/2014,8794,1296,1,1,0,0
4,1,11/10/2014,10593,1442,1,1,0,0
4,7,11/9/2014,0,0,0,0,0,0
4,6,11/8/2014,10208,1409,1,0,0,0
4,5,11/7/2014,11209,1458,1,1,0,0
4,4,11/6/2014,9461,1329,1,1,0,0
4,3,11/5/2014,11232,1426,1,1,0,0
4,2,11/4/2014,11285,1533,1,1,0,0
4,1,11/3/2014,13095,1656,1,1,0,0
4,7,11/2/2014,0,0,0,0,0,0
4,6,11/1/2014,10834,1467,1,0,0,0
4,5,10/31/2014,9839,1453,1,0,0,1
4,4,10/30/2014,9677,1337,1,0,0,1
4,3,10/29/2014,7810,1144,1,0,0,1
4,2,10/28/2014,7543,1134,1,0,0,1
4,1,10/27/2014,9172,1286,1,0,0,1
4,7,10/26/2014,0,0,0,0,0,0
4,6,10/25/2014,9414,1329,1,0,0,0
4,5,10/24/2014,9016,1248,1,1,0,1
4,4,10/23/2014,9364,1278,1,1,0,1
4,3,10/22/2014,9547,1316,1,1,0,1
4,2,10/21/2014,9786,1357,1,1,0,1
4,1,10/20/2014,11357,1503,1,1,0,1
4,7,10/19/2014,0,0,0,0,0,0
4,6,10/18/2014,10166,1397,1,0,0,0
4,5,10/17/2014,7947,1172,1,0,0,0
4,4,10/16/2014,8008,1138,1,0,0,0
4,3,10/15/2014,7843,1102,1,0,0,0
4,2,10/14/2014,8166,1156,1,0,0,0
4,1,10/13/2014,8947,1294,1,0,0,0
4,7,10/12/2014,0,0,0,0,0,0
4,6,10/11/2014,10048,1458,1,0,0,0
4,5,10/10/2014,9501,1295,1,1,0,0
4,4,10/9/2014,8763,1211,1,1,0,0
4,3,10/8/2014,9189,1257,1,1,0,0
4,2,10/7/2014,9648,1291,1,1,0,0
4,1,10/6/2014,10575,1462,1,1,0,0
4,7,10/5/2014,0,0,0,0,0,0
4,6,10/4/2014,11694,1582,1,0,0,0
4,5,10/3/2014,0,0,0,1,a,0
4,4,10/2/2014,12297,1641,1,1,0,0
4,3,10/1/2014,10560,1364,1,1,0,0
4,2,9/30/2014,12659,1486,1,1,0,0
4,1,9/29/2014,10201,1306,1,1,0,0
4,7,9/28/2014,0,0,0,0,0,0
4,6,9/27/2014,9405,1302,1,0,0,0
4,5,9/26/2014,6948,1066,1,0,0,0
4,4,9/25/2014,6629,1030,1,0,0,0
4,3,9/24/2014,6440,1005,1,0,0,0
4,2,9/23/2014,7543,1115,1,0,0,0
4,1,9/22/2014,8184,1205,1,0,0,0
4,7,9/21/2014,0,0,0,0,0,0
4,6,9/20/2014,10044,1388,1,0,0,0
4,5,9/19/2014,8995,1228,1,1,0,0
4,4,9/18/2014,8958,1196,1,1,0,0
4,3,9/17/2014,8594,1173,1,1,0,0
4,2,9/16/2014,9140,1223,1,1,0,0
4,1,9/15/2014,11450,1471,1,1,0,0
4,7,9/14/2014,0,0,0,0,0,0
4,6,9/13/2014,9563,1311,1,0,0,0
4,5,9/12/2014,7603,1114,1,0,0,0
4,4,9/11/2014,7924,1155,1,0,0,0
4,3,9/10/2014,8530,1206,1,0,0,0
4,2,9/9/2014,8070,1243,1,0,0,0
4,1,9/8/2014,8995,1306,1,0,0,0
4,7,9/7/2014,0,0,0,0,0,0
4,6,9/6/2014,9382,1368,1,0,0,0
4,5,9/5/2014,10528,1387,1,1,0,0
4,4,9/4/2014,10522,1402,1,1,0,0
4,3,9/3/2014,10729,1406,1,1,0,0
4,2,9/2/2014,11932,1524,1,1,0,0
4,1,9/1/2014,15595,1796,1,1,0,0
4,7,8/31/2014,0,0,0,0,0,0
4,6,8/30/2014,11930,1542,1,0,0,0
4,5,8/29/2014,11938,1577,1,0,0,0
4,4,8/28/2014,9205,1366,1,0,0,0
4,3,8/27/2014,8718,1203,1,0,0,0
4,2,8/26/2014,8985,1304,1,0,0,0
4,1,8/25/2014,10919,1513,1,0,0,0
4,7,8/24/2014,0,0,0,0,0,0
4,6,8/23/2014,10208,1447,1,0,0,0
4,5,8/22/2014,10315,1318,1,1,0,1
4,4,8/21/2014,9954,1288,1,1,0,1
4,3,8/20/2014,9515,1271,1,1,0,1
4,2,8/19/2014,10163,1323,1,1,0,1
4,1,8/18/2014,13564,1584,1,1,0,1
4,7,8/17/2014,0,0,0,0,0,0
4,6,8/16/2014,9756,1276,1,0,0,0
4,5,8/15/2014,9048,1217,1,0,0,1
4,4,8/14/2014,8230,1107,1,0,0,1
4,3,8/13/2014,7832,1136,1,0,0,1
4,2,8/12/2014,7896,1130,1,0,0,1
4,1,8/11/2014,9674,1343,1,0,0,1
4,7,8/10/2014,0,0,0,0,0,0
4,6,8/9/2014,9266,1227,1,0,0,0
4,5,8/8/2014,9698,1219,1,1,0,1
4,4,8/7/2014,9872,1269,1,1,0,1
4,3,8/6/2014,8860,1199,1,1,0,1
4,2,8/5/2014,9990,1336,1,1,0,1
4,1,8/4/2014,11754,1518,1,1,0,1
4,7,8/3/2014,0,0,0,0,0,0
4,6,8/2/2014,10071,1337,1,0,0,0
4,5,8/1/2014,11112,1354,1,1,0,1
4,4,7/31/2014,12533,1451,1,1,0,1
4,3,7/30/2014,10032,1288,1,1,0,1
4,2,7/29/2014,9808,1311,1,1,0,1
4,1,7/28/2014,11033,1379,1,1,0,1
4,7,7/27/2014,0,0,0,0,0,0
4,6,7/26/2014,8805,1170,1,0,0,0
4,5,7/25/2014,7655,1046,1,0,0,1
4,4,7/24/2014,7355,1034,1,0,0,1
4,3,7/23/2014,6514,950,1,0,0,1
4,2,7/22/2014,7589,1076,1,0,0,1
4,1,7/21/2014,8649,1242,1,0,0,1
4,7,7/20/2014,0,0,0,0,0,0
4,6,7/19/2014,8840,1171,1,0,0,0
4,5,7/18/2014,9353,1268,1,1,0,1
4,4,7/17/2014,10045,1295,1,1,0,1
4,3,7/16/2014,10720,1322,1,1,0,1
4,2,7/15/2014,10719,1333,1,1,0,1
4,1,7/14/2014,12949,1562,1,1,0,1
4,7,7/13/2014,0,0,0,0,0,0
4,6,7/12/2014,10335,1370,1,0,0,0
4,5,7/11/2014,9195,1224,1,0,0,1
4,4,7/10/2014,10000,1293,1,0,0,1
4,3,7/9/2014,9042,1183,1,0,0,1
4,2,7/8/2014,8844,1180,1,0,0,0
4,1,7/7/2014,9810,1392,1,0,0,0
4,7,7/6/2014,0,0,0,0,0,0
4,6,7/5/2014,10034,1350,1,0,0,0
4,5,7/4/2014,8551,1255,1,1,0,0
4,4,7/3/2014,10659,1430,1,1,0,0
4,3,7/2/2014,10575,1420,1,1,0,0
4,2,7/1/2014,11584,1435,1,1,0,0
4,1,6/30/2014,15672,1783,1,1,0,0
4,7,6/29/2014,0,0,0,0,0,0
4,6,6/28/2014,9601,1310,1,0,0,0
4,5,6/27/2014,7556,1129,1,0,0,0
4,4,6/26/2014,7080,1032,1,0,0,0
4,3,6/25/2014,8450,1174,1,0,0,0
4,2,6/24/2014,7723,1102,1,0,0,0
4,1,6/23/2014,8998,1291,1,0,0,0
4,7,6/22/2014,0,0,0,0,0,0
4,6,6/21/2014,8683,1265,1,0,0,0
4,5,6/20/2014,9503,1332,1,1,0,0
4,4,6/19/2014,9446,1313,1,1,0,0
4,3,6/18/2014,8791,1180,1,1,0,0
4,2,6/17/2014,10097,1293,1,1,0,0
4,1,6/16/2014,11121,1425,1,1,0,0
4,7,6/15/2014,0,0,0,0,0,0
4,6,6/14/2014,11209,1539,1,0,0,0
4,5,6/13/2014,8077,1144,1,0,0,0
4,4,6/12/2014,8637,1184,1,0,0,0
4,3,6/11/2014,8163,1139,1,0,0,0
4,2,6/10/2014,10239,1386,1,0,0,0
4,1,6/9/2014,0,0,0,0,a,0
4,7,6/8/2014,0,0,0,0,0,0
4,6,6/7/2014,10164,1472,1,0,0,0
4,5,6/6/2014,10705,1365,1,1,0,0
4,4,6/5/2014,10774,1331,1,1,0,0
4,3,6/4/2014,10584,1345,1,1,0,0
4,2,6/3/2014,11083,1418,1,1,0,0
4,1,6/2/2014,13087,1622,1,1,0,0
4,7,6/1/2014,0,0,0,0,0,0
4,6,5/31/2014,11018,1542,1,0,0,0
4,5,5/30/2014,13149,1701,1,0,0,1
4,4,5/29/2014,0,0,0,0,a,0
4,3,5/28/2014,11073,1509,1,0,0,0
4,2,5/27/2014,7193,1074,1,0,0,0
4,1,5/26/2014,7949,1155,1,0,0,0
4,7,5/25/2014,0,0,0,0,0,0
4,6,5/24/2014,9218,1284,1,0,0,0
4,5,5/23/2014,8611,1177,1,1,0,0
4,4,5/22/2014,8924,1167,1,1,0,0
4,3,5/21/2014,8408,1163,1,1,0,0
4,2,5/20/2014,8127,1165,1,1,0,0
4,1,5/19/2014,11433,1510,1,1,0,0
4,7,5/18/2014,0,0,0,0,0,0
4,6,5/17/2014,9040,1327,1,0,0,0
4,5,5/16/2014,7948,1140,1,0,0,0
4,4,5/15/2014,7145,1045,1,0,0,0
4,3,5/14/2014,7268,1081,1,0,0,0
4,2,5/13/2014,7508,1159,1,0,0,0
4,1,5/12/2014,8484,1279,1,0,0,0
4,7,5/11/2014,0,0,0,0,0,0
4,6,5/10/2014,10559,1542,1,0,0,0
4,5,5/9/2014,10880,1422,1,1,0,0
4,4,5/8/2014,9227,1246,1,1,0,0
4,3,5/7/2014,9245,1221,1,1,0,0
4,2,5/6/2014,9723,1285,1,1,0,0
4,1,5/5/2014,11986,1545,1,1,0,0
4,7,5/4/2014,0,0,0,0,0,0
4,6,5/3/2014,10330,1475,1,0,0,0
4,5,5/2/2014,15274,1833,1,1,0,1
4,4,5/1/2014,0,0,0,1,a,0
4,3,4/30/2014,14743,1820,1,1,0,0
4,2,4/29/2014,9680,1257,1,1,0,0
4,1,4/28/2014,11863,1539,1,1,0,0
4,7,4/27/2014,0,0,0,0,0,0
4,6,4/26/2014,8650,1265,1,0,0,0
4,5,4/25/2014,7041,1002,1,0,0,1
4,4,4/24/2014,7294,1112,1,0,0,1
4,3,4/23/2014,7352,1109,1,0,0,1
4,2,4/22/2014,9723,1353,1,0,0,1
4,1,4/21/2014,0,0,0,0,b,1
4,7,4/20/2014,0,0,0,0,0,0
4,6,4/19/2014,10613,1558,1,0,0,0
4,5,4/18/2014,0,0,0,1,b,1
4,4,4/17/2014,13084,1755,1,1,0,1
4,3,4/16/2014,11237,1489,1,1,0,1
4,2,4/15/2014,11191,1485,1,1,0,1
4,1,4/14/2014,12391,1592,1,1,0,1
4,7,4/13/2014,0,0,0,0,0,0
4,6,4/12/2014,9200,1367,1,0,0,0
4,5,4/11/2014,7682,1166,1,0,0,0
4,4,4/10/2014,7714,1139,1,0,0,0
4,3,4/9/2014,7890,1145,1,0,0,0
4,2,4/8/2014,7074,1102,1,0,0,0
4,1,4/7/2014,7733,1214,1,0,0,0
4,7,4/6/2014,0,0,0,0,0,0
4,6,4/5/2014,9423,1381,1,0,0,0
4,5,4/4/2014,9411,1286,1,1,0,0
4,4,4/3/2014,9189,1277,1,1,0,0
4,3,4/2/2014,9585,1291,1,1,0,0
4,2,4/1/2014,11772,1436,1,1,0,0
4,1,3/31/2014,14638,1752,1,1,0,0
4,7,3/30/2014,0,0,0,0,0,0
4,6,3/29/2014,8880,1321,1,0,0,0
4,5,3/28/2014,7696,1096,1,0,0,0
4,4,3/27/2014,7006,1079,1,0,0,0
4,3,3/26/2014,7095,1054,1,0,0,0
4,2,3/25/2014,7277,1123,1,0,0,0
4,1,3/24/2014,7992,1209,1,0,0,0
4,7,3/23/2014,0,0,0,0,0,0
4,6,3/22/2014,9676,1393,1,0,0,0
4,5,3/21/2014,9292,1284,1,1,0,0
4,4,3/20/2014,8074,1200,1,1,0,0
4,3,3/19/2014,8672,1265,1,1,0,0
4,2,3/18/2014,9920,1344,1,1,0,0
4,1,3/17/2014,11669,1563,1,1,0,0
4,7,3/16/2014,0,0,0,0,0,0
4,6,3/15/2014,10009,1397,1,0,0,0
4,5,3/14/2014,7336,1109,1,0,0,0
4,4,3/13/2014,6987,1011,1,0,0,0
4,3,3/12/2014,7318,1107,1,0,0,0
4,2,3/11/2014,7021,1092,1,0,0,0
4,1,3/10/2014,7809,1157,1,0,0,0
4,7,3/9/2014,0,0,0,0,0,0
4,6,3/8/2014,9296,1372,1,0,0,0
4,5,3/7/2014,9986,1359,1,1,0,0
4,4,3/6/2014,9072,1285,1,1,0,0
4,3,3/5/2014,9039,1277,1,1,0,0
4,2,3/4/2014,11220,1440,1,1,0,0
4,1,3/3/2014,13685,1736,1,1,0,0
4,7,3/2/2014,0,0,0,0,0,0
4,6,3/1/2014,11248,1584,1,0,0,0
4,5,2/28/2014,10849,1381,1,0,0,0
4,4,2/27/2014,7723,1140,1,0,0,0
4,3,2/26/2014,6987,1100,1,0,0,0
4,2,2/25/2014,6812,1096,1,0,0,0
4,1,2/24/2014,7782,1220,1,0,0,0
4,7,2/23/2014,0,0,0,0,0,0
4,6,2/22/2014,10047,1451,1,0,0,0
4,5,2/21/2014,9193,1308,1,1,0,0
4,4,2/20/2014,9452,1305,1,1,0,0
4,3,2/19/2014,9010,1278,1,1,0,0
4,2,2/18/2014,9676,1272,1,1,0,0
4,1,2/17/2014,11297,1531,1,1,0,0
4,7,2/16/2014,0,0,0,0,0,0
4,6,2/15/2014,9171,1383,1,0,0,0
4,5,2/14/2014,8877,1275,1,0,0,0
4,4,2/13/2014,7765,1186,1,0,0,0
4,3,2/12/2014,8244,1214,1,0,0,0
4,2,2/11/2014,7483,1131,1,0,0,0
4,1,2/10/2014,9075,1327,1,0,0,0
4,7,2/9/2014,0,0,0,0,0,0
4,6,2/8/2014,9842,1434,1,0,0,0
4,5,2/7/2014,9571,1386,1,1,0,1
4,4,2/6/2014,9589,1347,1,1,0,1
4,3,2/5/2014,10046,1386,1,1,0,1
4,2,2/4/2014,10795,1546,1,1,0,1
4,1,2/3/2014,13634,1825,1,1,0,1
4,7,2/2/2014,0,0,0,0,0,0
4,6,2/1/2014,12028,1611,1,0,0,0
4,5,1/31/2014,10468,1438,1,0,0,0
4,4,1/30/2014,7860,1111,1,0,0,0
4,3,1/29/2014,7996,1120,1,0,0,0
4,2,1/28/2014,7268,1115,1,0,0,0
4,1,1/27/2014,7800,1166,1,0,0,0
4,7,1/26/2014,0,0,0,0,0,0
4,6,1/25/2014,9756,1369,1,0,0,0
4,5,1/24/2014,9154,1278,1,1,0,0
4,4,1/23/2014,9580,1274,1,1,0,0
4,3,1/22/2014,8898,1237,1,1,0,0
4,2,1/21/2014,9456,1307,1,1,0,0
4,1,1/20/2014,10734,1378,1,1,0,0
4,7,1/19/2014,0,0,0,0,0,0
4,6,1/18/2014,9451,1345,1,0,0,0
4,5,1/17/2014,7654,1117,1,0,0,0
4,4,1/16/2014,6927,1064,1,0,0,0
4,3,1/15/2014,6571,1053,1,0,0,0
4,2,1/14/2014,7465,1075,1,0,0,0
4,1,1/13/2014,7838,1217,1,0,0,0
4,7,1/12/2014,0,0,0,0,0,0
4,6,1/11/2014,9203,1355,1,0,0,0
4,5,1/10/2014,9154,1356,1,1,0,0
4,4,1/9/2014,9489,1297,1,1,0,0
4,3,1/8/2014,9271,1220,1,1,0,0
4,2,1/7/2014,10338,1390,1,1,0,0
4,1,1/6/2014,13086,1606,1,1,0,0
4,7,1/5/2014,0,0,0,0,0,0
4,6,1/4/2014,10569,1507,1,0,0,0
4,5,1/3/2014,9299,1359,1,0,0,1
4,4,1/2/2014,9525,1434,1,0,0,1
4,3,1/1/2014,0,0,0,0,a,1
4,2,12/31/2013,9813,1323,1,0,0,1
4,1,12/30/2013,17412,2216,1,0,0,1
4,7,12/29/2013,0,0,0,0,0,0
4,6,12/28/2013,10954,1482,1,0,0,0
4,5,12/27/2013,11159,1569,1,0,0,1
4,4,12/26/2013,0,0,0,0,c,1
4,3,12/25/2013,0,0,0,0,c,1
4,2,12/24/2013,6786,868,1,0,0,1
4,1,12/23/2013,16941,2139,1,0,0,1
4,7,12/22/2013,0,0,0,0,0,0
4,6,12/21/2013,14207,1825,1,0,0,0
4,5,12/20/2013,14757,1904,1,1,0,0
4,4,12/19/2013,13259,1788,1,1,0,0
4,3,12/18/2013,13440,1704,1,1,0,0
4,2,12/17/2013,14471,1791,1,1,0,0
4,1,12/16/2013,16843,1970,1,1,0,0
4,7,12/15/2013,0,0,0,0,0,0
4,6,12/14/2013,12110,1643,1,0,0,0
4,5,12/13/2013,8689,1268,1,0,0,0
4,4,12/12/2013,8463,1269,1,0,0,0
4,3,12/11/2013,8480,1176,1,0,0,0
4,2,12/10/2013,8150,1220,1,0,0,0
4,1,12/9/2013,8907,1316,1,0,0,0
4,7,12/8/2013,0,0,0,0,0,0
4,6,12/7/2013,10544,1526,1,0,0,0
4,5,12/6/2013,10597,1434,1,1,0,0
4,4,12/5/2013,12178,1558,1,1,0,0
4,3,12/4/2013,10379,1346,1,1,0,0
4,2,12/3/2013,12080,1563,1,1,0,0
4,1,12/2/2013,14106,1741,1,1,0,0
4,7,12/1/2013,0,0,0,0,0,0
4,6,11/30/2013,13394,1826,1,0,0,0
4,5,11/29/2013,11390,1484,1,0,0,0
4,4,11/28/2013,7875,1156,1,0,0,0
4,3,11/27/2013,7809,1102,1,0,0,0
4,2,11/26/2013,7805,1118,1,0,0,0
4,1,11/25/2013,8569,1247,1,0,0,0
4,7,11/24/2013,0,0,0,0,0,0
4,6,11/23/2013,9394,1389,1,0,0,0
4,5,11/22/2013,9071,1333,1,1,0,0
4,4,11/21/2013,9256,1254,1,1,0,0
4,3,11/20/2013,9280,1280,1,1,0,0
4,2,11/19/2013,9133,1248,1,1,0,0
4,1,11/18/2013,11331,1495,1,1,0,0
4,7,11/17/2013,0,0,0,0,0,0
4,6,11/16/2013,10157,1454,1,0,0,0
4,5,11/15/2013,7627,1167,1,0,0,0
4,4,11/14/2013,6856,1030,1,0,0,0
4,3,11/13/2013,7263,1057,1,0,0,0
4,2,11/12/2013,7179,1061,1,0,0,0
4,1,11/11/2013,8241,1213,1,0,0,0
4,7,11/10/2013,0,0,0,0,0,0
4,6,11/9/2013,10373,1479,1,0,0,0
4,5,11/8/2013,9997,1412,1,1,0,0
4,4,11/7/2013,8572,1182,1,1,0,0
4,3,11/6/2013,9236,1263,1,1,0,0
4,2,11/5/2013,9616,1323,1,1,0,0
4,1,11/4/2013,10203,1427,1,1,0,0
4,7,11/3/2013,0,0,0,0,0,0
4,6,11/2/2013,10519,1459,1,0,0,0
4,5,11/1/2013,8792,1316,1,0,0,0
4,4,10/31/2013,9091,1301,1,0,0,0
4,3,10/30/2013,7800,1147,1,0,0,0
4,2,10/29/2013,6719,1016,1,0,0,0
4,1,10/28/2013,7645,1146,1,0,0,0
4,7,10/27/2013,0,0,0,0,0,0
4,6,10/26/2013,9088,1342,1,0,0,0
4,5,10/25/2013,8808,1237,1,1,0,0
4,4,10/24/2013,7618,1118,1,1,0,0
4,3,10/23/2013,7966,1117,1,1,0,0
4,2,10/22/2013,8418,1236,1,1,0,0
4,1,10/21/2013,10284,1325,1,1,0,0
4,7,10/20/2013,0,0,0,0,0,0
4,6,10/19/2013,9356,1308,1,0,0,0
4,5,10/18/2013,6592,1098,1,0,0,0
4,4,10/17/2013,6259,1023,1,0,0,0
4,3,10/16/2013,6657,1001,1,0,0,0
4,2,10/15/2013,7001,1032,1,0,0,0
4,1,10/14/2013,7237,1165,1,0,0,0
4,7,10/13/2013,0,0,0,0,0,0
4,6,10/12/2013,9716,1423,1,0,0,0
